name,price,link,company,product_seq,image,category,size,power_included,power_support,board_support,bay_133,bay_89,bay_64,pci_horizontal,pci_vertical,cooling_fan,led_fan,front_type,side_open,side_type,back_vent,front_vent,top_vent,bottom_vent,external_port,width,height,depth,gpu_size,cpu_cooler_size,power_size,liquid_cooler,radiator_top,radiator_front,radiator_rear,radiator_side,feature,led_color,reg_date,bookmark
3RSYS T900,,https://prod.danawa.com/info/?pcode=5431602&cate=112775,3RSYS,5431602,//img.danawa.com/prod_img/500000/602/431/img/5431602_1.jpg?shrink=330:*&_v=20230525171726,PC케이스(ATX),빅타워,파워미포함,표준-ATX,39,,8,15,10.0,,,,,,강화유리,,,,,3,250.0,554.0,564.0,348.0,180.0,230.0,3.0,360.0,360.0,140.0,,0,,201708,
CORSAIR OBSIDIAN 450D,177000.0,https://prod.danawa.com/info/?pcode=2594248&cate=112775,CORSAIR,2594248,//img.danawa.com/prod_img/500000/248/594/img/2594248_1.jpg?shrink=330:*&_v=20190403150358,PC케이스(ATX),미들타워,파워미포함,표준-ATX,39,2,3,5,7.0,,3.0,,,,아크릴,120mm 이상,140mm x2,,,2,210.0,497.0,494.0,430.0,165.0,200.0,3.0,360.0,280.0,120.0,,0,,201405,
darkFlash NEO 202 강화유리 (블랙),96310.0,https://prod.danawa.com/info/?pcode=13935476&cate=112775,darkFlash,13935476,//img.danawa.com/prod_img/500000/476/935/img/13935476_1.jpg?shrink=330:*&_v=20220223123018,PC케이스(M-ATX),미니타워,파워미포함,표준-ATX,36,,2,2,4.0,,1.0,1,,스윙도어,강화유리,,,,,3,205.0,427.0,356.0,300.0,160.0,185.0,2.0,240.0,240.0,120.0,,0,RGB,202104,
마이크로닉스 Frontier H300 Mini,58700.0,https://prod.danawa.com/info/?pcode=6571130&cate=112775,마이크로닉스,6571130,//img.danawa.com/prod_img/500000/130/571/img/6571130_1.jpg?shrink=330:*&_v=20221006140302,PC케이스(M-ATX),미니타워,파워미포함,표준-ATX,20,1,3,2,4.0,,1.0,,일반(솔리드),,,80mm x1,,,,3,193.0,362.0,387.0,310.0,150.0,,,,,,,0,,201811,
갤럭시 갤라즈 GALAX EX-01 ARGB 메쉬 강화유리 (블랙),65400.0,https://prod.danawa.com/info/?pcode=15518525&cate=112775,갤럭시,15518525,//img.danawa.com/prod_img/500000/525/518/img/15518525_1.jpg?shrink=330:*&_v=20211117101141,PC케이스(ATX),미들타워,파워미포함,,38,,2,2,7.0,,4.0,4,,스윙도어,강화유리,120mm LED x1,120mm LED x3,,,3,215.0,460.0,424.0,340.0,170.0,180.0,3.0,240.0,360.0,,,0,ARGB,202110,
NZXT H510 FLOW (Matte White),,https://prod.danawa.com/info/?pcode=15284984&cate=112775,NZXT,15284984,//img.danawa.com/prod_img/500000/984/284/img/15284984_1.jpg?shrink=330:*&_v=20211013153211,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,,3,2,7.0,,2.0,,,,강화유리,120mm x1,120mm x1,,,24,210.0,460.0,428.0,360.0,165.0,200.0,2.0,,280.0,120.0,,0,,202109,
be quiet PURE BASE 500 서린 (WHITE),128000.0,https://prod.danawa.com/info/?pcode=14581526&cate=112775,be quiet,14581526,//img.danawa.com/prod_img/500000/526/581/img/14581526_1.jpg?shrink=330:*&_v=20210701121432,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,,2,5,7.0,,2.0,,,,,140mm x1,140mm x1,,,2,231.0,463.0,450.0,369.0,190.0,225.0,3.0,240.0,360.0,120.0,,0,,202001,
마이크로닉스 COOLMAX Q2,,https://prod.danawa.com/info/?pcode=9956037&cate=112775,마이크로닉스,9956037,//img.danawa.com/prod_img/500000/037/956/img/9956037_1.jpg?shrink=330:*&_v=20210129093803,PC케이스(ATX),미들타워,파워미포함,표준-ATX,22,,2,3,7.0,,3.0,3,,,강화유리,120mm LED x1,200mm LED x2,,,3,213.0,464.0,418.0,350.0,180.0,,3.0,240.0,360.0,,,0,RGB,201911,
IN WIN 915 (블랙),649500.0,https://prod.danawa.com/info/?pcode=6701416&cate=112775,IN WIN,6701416,//img.danawa.com/prod_img/500000/416/701/img/6701416_1.jpg?shrink=330:*&_v=20190919151005,PC케이스(ATX),빅타워,파워미포함,표준-ATX,39,,4,9,10.0,,,,,,,,,,,12,230.0,570.0,590.0,410.0,164.0,250.0,3.0,360.0,360.0,120.0,,0,RGB,201811,
NZXT H510i (Matte White),300000.0,https://prod.danawa.com/info/?pcode=9234366&cate=112775,NZXT,9234366,//img.danawa.com/prod_img/500000/366/234/img/9234366_1.jpg?shrink=330:*&_v=20210818125347,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,,3,2,9.0,,2.0,,,,강화유리,120mm x1,,120mm x1,,10,210.0,460.0,428.0,381.0,165.0,200.0,2.0,,280.0,120.0,,0,,201908,
RAIJINTEK OPHION M EVO,169000.0,https://prod.danawa.com/info/?pcode=7614097&cate=112775,RAIJINTEK,7614097,//img.danawa.com/prod_img/500000/097/614/img/7614097_1.jpg?shrink=330:*&_v=20210208094123,PC케이스(M-ATX),미니타워,파워미포함,표준-ATX,36,,3,2,2.0,,,,,,강화유리,,,,,6,231.0,355.0,438.0,410.0,82.0,,3.0,360.0,,,,0,,201904,
마이크로닉스 COOLMAX CX-480,43500.0,https://prod.danawa.com/info/?pcode=14088350&cate=112775,마이크로닉스,14088350,//img.danawa.com/prod_img/500000/350/088/img/14088350_1.jpg?shrink=330:*&_v=20210618161323,PC케이스(ATX),미들타워,파워미포함,표준-ATX,22,,2,3,7.0,,4.0,4,,스윙도어,강화유리,120mm LED x1,120mm LED x3,,,3,205.0,482.0,390.0,340.0,160.0,190.0,3.0,280.0,360.0,,,0,RGB,202105,
DEEPCOOL CL500,98000.0,https://prod.danawa.com/info/?pcode=12681155&cate=112775,DEEPCOOL,12681155,//img.danawa.com/prod_img/500000/155/681/img/12681155_1.jpg?shrink=330:*&_v=20201113112044,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,,2,2,9.0,,1.0,,,,,120mm x1,,,,10,226.0,519.0,473.0,330.0,165.0,160.0,3.0,240.0,360.0,120.0,,0,,202011,
BRAVOTEC SWORD S810 RGB 타이탄 글래스 (블랙),306000.0,https://prod.danawa.com/info/?pcode=7049578&cate=112775,BRAVOTEC,7049578,//img.danawa.com/prod_img/500000/578/049/img/7049578_1.jpg?shrink=330:*&_v=20220517131806,PC케이스(ATX),빅타워,파워미포함,,39,,3,2,7.0,,4.0,4,,,강화유리,120mm LED x1,120mm LED x3,,,3,210.0,490.0,450.0,380.0,160.0,230.0,,360.0,360.0,120.0,,0,RGB,201901,
GIGABYTE PCI-E 3.0 x16 라이저 케이블,32500.0,https://prod.danawa.com/info/?pcode=6577122&cate=112775,GIGABYTE,6577122,//img.danawa.com/prod_img/500000/122/577/img/6577122_1.jpg?shrink=330:*&_v=20181108093739,액세서리,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,201811,
darkFlash DLX23 MESH RGB 강화유리 (블랙),210000.0,https://prod.danawa.com/info/?pcode=14687480&cate=112775,darkFlash,14687480,//img.danawa.com/prod_img/500000/480/687/img/14687480_1.jpg?shrink=330:*&_v=20220513130458,PC케이스(ATX),미들타워,파워미포함,표준-ATX,39,,7,2,7.0,,,4,,,강화유리,141mm LED x1,140mm LED x3,,,11,233.0,496.0,477.0,275.0,180.0,235.0,3.0,360.0,360.0,140.0,,0,RGB,202107,
대양케이스 T220 레인보우 강화유리 (화이트),49000.0,https://prod.danawa.com/info/?pcode=12076181&cate=112775,대양케이스,12076181,//img.danawa.com/prod_img/500000/181/076/img/12076181_1.jpg?shrink=330:*&_v=20211116102847,PC케이스(ATX),미들타워,파워미포함,표준-ATX,6,,2,3,9.0,,4.0,4,,,강화유리,140mm LED x1,140mm LED x3,,,3,223.0,460.0,415.0,350.0,170.0,,2.0,280.0,360.0,140.0,,0,RGB,202008,
COX A6 울트라 메쉬 강화유리 Duplex,56180.0,https://prod.danawa.com/info/?pcode=10208670&cate=112775,COX,10208670,//img.danawa.com/prod_img/500000/670/208/img/10208670_1.jpg?shrink=330:*&_v=20200617091740,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,,2,2,7.0,,3.0,3,,,강화유리,120mm LED x1,180mm LED x2,,,2,225.0,495.0,455.0,355.0,173.0,180.0,3.0,240.0,360.0,120.0,,0,RGB,201912,
몬스타 MOD6 (블랙),155000.0,https://prod.danawa.com/info/?pcode=13921988&cate=112775,몬스타,13921988,//img.danawa.com/prod_img/500000/988/921/img/13921988_1.jpg?shrink=330:*&_v=20220105122927,,미니타워,,표준-ATX,36,,2,2,4.0,,6.0,6,,,강화유리,120mm LED x2,120mm LED x2,120mm LED x2,,3,175.0,560.0,440.0,300.0,165.0,,,,,,,0,RGB,202104,
마이크로닉스 Master Z2 강화유리 White,45500.0,https://prod.danawa.com/info/?pcode=8942372&cate=112775,마이크로닉스,8942372,//img.danawa.com/prod_img/500000/372/942/img/8942372_1.jpg?shrink=330:*&_v=20190919133159,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,,2,4,7.0,,3.0,1,,,강화유리,120mm LED x1,120mm x2,,,2,210.0,476.0,430.0,370.0,165.0,,2.0,280.0,280.0,,,0,RGB,201908,
앱코 SUITMASTER 830G 시리우스 강화유리 DOUBLING,224600.0,https://prod.danawa.com/info/?pcode=6862933&cate=112775,앱코,6862933,//img.danawa.com/prod_img/500000/933/862/img/6862933_1.jpg?shrink=330:*&_v=20200309153624,PC케이스(ATX),빅타워,파워미포함,표준-ATX,39,,3,2,10.0,,4.0,4,,,강화유리,120mm LED x1,120mm LED x3,,,3,235.0,518.0,512.0,400.0,170.0,300.0,3.0,360.0,360.0,120.0,,0,RGB,201812,
앱코 SUITMASTER 401G 에오스 강화유리 DOUBLING,100000.0,https://prod.danawa.com/info/?pcode=5718571&cate=112775,앱코 SUITMASTER,5718571,//img.danawa.com/prod_img/500000/571/718/img/5718571_1.jpg?shrink=330:*&_v=20190404165331,PC케이스(ATX),미들타워,파워미포함,표준-ATX,39,1,2,6,7.0,,4.0,4,,,아크릴,120mm 화이트 LED,120mm 화이트 LED x3,,,3,230.0,530.0,462.0,400.0,165.0,200.0,3.0,240.0,360.0,120.0,,0,,201712,
앱코 NCORE 알리,23000.0,https://prod.danawa.com/info/?pcode=4088685&cate=112775,앱코 NCORE,4088685,//img.danawa.com/prod_img/500000/685/088/img/4088685_1.jpg?shrink=330:*&_v=20221005104823,PC케이스(M-ATX),미니타워,파워미포함,표준-ATX,36,1,2,3,4.0,,,,일반(솔리드),,통풍구,80mm,,,,1,190.0,360.0,367.0,280.0,145.0,,,,,,,0,,201605,
AONE E4 엘도라도2 USB3.0,50000.0,https://prod.danawa.com/info/?pcode=13839416&cate=112775,AONE,13839416,//img.danawa.com/prod_img/500000/416/839/img/13839416_1.jpg?shrink=330:*&_v=20210419172357,PC케이스(ATX),미들타워,파워미포함,표준-ATX,6,1,2,2,7.0,,1.0,,,,통풍구,80mm x1,,,,3,195.0,405.0,355.0,320.0,150.0,,,,,,,0,,202104,
마이크로닉스 Master M400 아크릴X강화유리,72000.0,https://prod.danawa.com/info/?pcode=5810231&cate=112775,마이크로닉스,5810231,//img.danawa.com/prod_img/500000/231/810/img/5810231_1.jpg?shrink=330:*&_v=20190628085842,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,1,2,4,9.0,,3.0,,,,강화유리,120mm 화이트 LED,120mm 화이트 LED x2,,,3,203.0,520.0,470.0,390.0,160.0,,2.0,240.0,240.0,,,0,,201801,
대양케이스 NEXT USB 3.0 풀 아크릴 Blue LED,34810.0,https://prod.danawa.com/info/?pcode=5325871&cate=112775,대양케이스,5325871,//img.danawa.com/prod_img/500000/871/325/img/5325871_1.jpg?shrink=330:*&_v=20170718173333,PC케이스(ATX),미들타워,파워미포함,표준-ATX,6,,3,2,7.0,,3.0,,,,아크릴,120mm LED,120mm LED x 2,,,3,195.0,460.0,430.0,390.0,155.0,,,,,,,0,,201707,
3RSYS J210 해머 풀 아크릴,46000.0,https://prod.danawa.com/info/?pcode=4280864&cate=112775,3RSYS,4280864,//img.danawa.com/prod_img/500000/864/280/img/4280864_1.jpg?shrink=330:*&_v=20230525171828,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,1,3,2,7.0,,3.0,,,,아크릴,120mm,120mm 화이트 LED x2,,,3,195.0,455.0,435.0,350.0,157.0,180.0,,,,,,0,,201607,
NZXT H210 (Matte Black),300000.0,https://prod.danawa.com/info/?pcode=9233727&cate=112775,NZXT,9233727,//img.danawa.com/prod_img/500000/727/233/img/9233727_1.jpg?shrink=330:*&_v=20200317163536,미니ITX,미니ITX(리틀밸리),파워미포함,M-ATX(SFX),0,,1,3,2.0,,2.0,,,,강화유리,120mm x1,,120mm x1,,0,210.0,349.0,372.0,325.0,165.0,170.0,,,240.0,120.0,,0,,201908,
몬스타 MOD7 (블랙),189000.0,https://prod.danawa.com/info/?pcode=14763245&cate=112775,몬스타,14763245,//img.danawa.com/prod_img/500000/245/763/img/14763245_1.jpg?shrink=330:*&_v=20220214161321,PC케이스(M-ATX),미니타워,파워미포함,표준-ATX,0,,1,3,4.0,,7.0,,,,,120mm LED x2,120mm LED x3,120mm LED x2,,0,302.0,577.0,625.0,330.0,165.0,,,,,,,0,RGB,202107,
RAIJINTEK PAXX-S 벌크,24000.0,https://prod.danawa.com/info/?pcode=14320649&cate=112775,RAIJINTEK,14320649,//img.danawa.com/prod_img/500000/649/320/img/14320649_1.jpg?shrink=330:*&_v=20210528162557,액세서리,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,201712,
앱코 NCORE 새턴 풀 아크릴 슬렌더 (화이트),43500.0,https://prod.danawa.com/info/?pcode=10257831&cate=112775,앱코,10257831,//img.danawa.com/prod_img/500000/831/257/img/10257831_1.jpg?shrink=330:*&_v=20200109173233,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,,2,3,7.0,,4.0,4,,,아크릴,120mm LED x1,120mm LED x3,,,3,194.0,454.0,413.0,360.0,158.0,210.0,2.0,,240.0,120.0,,0,RGB,202001,
CORSAIR CARBIDE SERIES 275R (Black),,https://prod.danawa.com/info/?pcode=6091618&cate=112775,CORSAIR CARBIDE SERIES,6091618,//img.danawa.com/prod_img/500000/618/091/img/6091618_1.jpg?shrink=330:*&_v=20190919162734,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,,2,4,7.0,,2.0,,,,강화유리,120mm,120mm,,,2,211.0,455.0,460.0,370.0,170.0,180.0,3.0,240.0,360.0,120.0,,0,,201804,
3RSYS AD450 (BLACK),179000.0,https://prod.danawa.com/info/?pcode=13332659&cate=112775,3RSYS,13332659,//img.danawa.com/prod_img/500000/659/332/img/13332659_1.jpg?shrink=330:*&_v=20230525171631,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,,2,2,7.0,,4.0,,,,강화유리,140mm LED x1,,,,3,312.0,460.0,479.0,420.0,170.0,230.0,3.0,360.0,360.0,120.0,,0,ARGB,202102,
쿨러마스터 MasterBox H500P MESH WHITE ARGB,,https://prod.danawa.com/info/?pcode=10901520&cate=112775,쿨러마스터,10901520,//img.danawa.com/prod_img/500000/520/901/img/10901520_1.jpg?shrink=330:*&_v=20200324170809,PC케이스(ATX),미들타워,파워미포함,표준-ATX,39,,2,2,9.0,,3.0,2,,,강화유리,140mm x1,200mm LED x2,,,3,242.0,542.0,544.0,412.0,190.0,220.0,3.0,360.0,360.0,140.0,,0,ARGB,202003,
BRAVOTEC VR2 강화유리 (Silver),183340.0,https://prod.danawa.com/info/?pcode=4696632&cate=112775,BRAVOTEC,4696632,//img.danawa.com/prod_img/500000/632/696/img/4696632_1.jpg?shrink=330:*&_v=20190927102003,PC케이스(M-ATX),미니타워,파워미포함,표준-ATX,36,,1,4,4.0,,3.0,,,,강화유리,,,120mm,통풍구,2,238.0,399.5,378.0,320.0,190.0,250.0,2.0,140.0,,280.0,,0,,201611,
앱코 NCORE C10 배럭,22500.0,https://prod.danawa.com/info/?pcode=5257713&cate=112775,앱코 NCORE,5257713,//img.danawa.com/prod_img/500000/713/257/img/5257713_1.jpg?shrink=330:*&_v=20210817125212,PC케이스(ATX),미들타워,파워미포함,표준-ATX,6,,2,3,7.0,,1.0,,,,통풍구,80mm,,,,1,180.0,416.0,367.0,325.0,150.0,,,,,,,0,,201706,
LINKUP SR-020 Ultra PCIe 4.0 X16 라이저 케이블,85000.0,https://prod.danawa.com/info/?pcode=13333772&cate=112775,LINKUP,13333772,//img.danawa.com/prod_img/500000/772/333/img/13333772_1.jpg?shrink=330:*&_v=20210531091401,액세서리,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,202102,
NZXT H210i (Matte Black),365000.0,https://prod.danawa.com/info/?pcode=9233952&cate=112775,NZXT,9233952,//img.danawa.com/prod_img/500000/952/233/img/9233952_1.jpg?shrink=330:*&_v=20210510171846,미니ITX,미니ITX(리틀밸리),파워미포함,M-ATX(SFX),0,,1,3,2.0,,2.0,,,,강화유리,120mm x1,,120mm x1,,0,210.0,349.0,372.0,325.0,165.0,170.0,,,240.0,120.0,,0,,201908,
3RSYS SCV2 마이닝 케이스 6WAY (Z20 + Z30 쿨러 포함),91000.0,https://prod.danawa.com/info/?pcode=5536874&cate=112775,3RSYS,5536874,//img.danawa.com/prod_img/500000/874/536/img/5536874_1.jpg?shrink=330:*&_v=20230525171631,,,,표준-ATX,2,,,,,,6.0,,,,,120mm x4,120mm x2,120mm x6,,0,490.0,192.0,555.0,,,,,,,,,0,,201710,
아이구주 VENTI J100 (화이트),,https://prod.danawa.com/info/?pcode=15680264&cate=112775,아이구주,15680264,//img.danawa.com/prod_img/500000/264/680/img/15680264_1.jpg?shrink=330:*&_v=20220126123255,PC케이스(M-ATX),미니타워,파워미포함,,36,,2,1,4.0,,1.0,,,스윙도어,강화유리,120mm x1,,,,3,210.0,420.0,383.0,330.0,162.0,,2.0,280.0,280.0,120.0,,0,,202111,
아이구주 HATCH 14 하이브 메쉬 강화유리 (블랙),67140.0,https://prod.danawa.com/info/?pcode=12134960&cate=112775,아이구주,12134960,//img.danawa.com/prod_img/500000/960/134/img/12134960_1.jpg?shrink=330:*&_v=20200907141906,PC케이스(ATX),미들타워,파워미포함,표준-ATX,22,,2,2,7.0,,6.0,4,,,강화유리,120mm LED x1,140mm LED x3,120mm x2,,3,190.0,450.0,380.0,325.0,160.0,,3.0,240.0,360.0,120.0,,0,RGB,202008,
RAIJINTEK SILENOS PRO,69000.0,https://prod.danawa.com/info/?pcode=11048997&cate=112775,RAIJINTEK,11048997,//img.danawa.com/prod_img/500000/997/048/img/11048997_1.jpg?shrink=330:*&_v=20200417132748,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,,2,6,7.0,,3.0,3,,,강화유리,120mm LED x1,200mm LED x2,,,3,270.0,465.0,500.0,320.0,166.0,,3.0,280.0,360.0,120.0,,0,ARGB,202004,
MSI MAG 뱀파이어 010M,57660.0,https://prod.danawa.com/info/?pcode=8494317&cate=112775,MSI,8494317,//img.danawa.com/prod_img/500000/317/494/img/8494317_1.jpg?shrink=330:*&_v=20200129173236,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,,2,2,6.0,,1.0,1,,,강화유리,120mm LED x1,,,,3,210.0,475.0,420.0,350.0,167.0,200.0,3.0,240.0,360.0,120.0,,0,RGB,201907,
RAIJINTEK ZOFOS EVO WINDOW,199000.0,https://prod.danawa.com/info/?pcode=6141478&cate=112775,RAIJINTEK,6141478,//img.danawa.com/prod_img/500000/478/141/img/6141478_1.jpg?shrink=330:*&_v=20190617175625,PC케이스(ATX),빅타워,파워미포함,표준-ATX,39,,3,10,10.0,,3.0,1,,,강화유리,120mm LED,120mm x2,,,2,245.0,598.0,617.0,470.0,190.0,350.0,3.0,360.0,420.0,140.0,,0,,201805,
잘만 Z1 PLUS 강화유리,,https://prod.danawa.com/info/?pcode=14924150&cate=112775,잘만,14924150,//img.danawa.com/prod_img/500000/150/924/img/14924150_1.jpg?shrink=330:*&_v=20210804175130,PC케이스(ATX),미들타워,파워미포함,표준-ATX,6,1,2,3,7.0,,3.0,,,,강화유리,120mm x1,120mm x2,,,3,209.0,485.0,463.0,385.0,163.0,190.0,,280.0,240.0,120.0,,0,,202108,
큐닉스그룹 큐닉스 INFINITY F,329000.0,https://prod.danawa.com/info/?pcode=13013129&cate=112775,큐닉스그룹,13013129,//img.danawa.com/prod_img/500000/129/013/img/13013129_1.jpg?shrink=330:*&_v=20201229132636,,미들타워,,표준-ATX,38,,2,2,7.0,,7.0,7,,,강화유리,,,,,1,245.0,575.0,710.0,350.0,160.0,,,240.0,,,,0,RGB,202012,
잘만 M3 PLUS,65000.0,https://prod.danawa.com/info/?pcode=10317747&cate=112775,잘만,10317747,//img.danawa.com/prod_img/500000/747/317/img/10317747_1.jpg?shrink=330:*&_v=20200303091637,PC케이스(M-ATX),미니타워,파워미포함,표준-ATX,36,,2,4,4.0,,4.0,4,,,강화유리,120mm LED x1,120mm LED x3,,,3,210.0,457.0,407.0,330.0,165.0,180.0,2.0,240.0,240.0,,,0,화이트,202001,
DAVEN KAISER 강화유리 (블랙),44500.0,https://prod.danawa.com/info/?pcode=16319144&cate=112775,DAVEN,16319144,//img.danawa.com/prod_img/500000/144/319/img/16319144_1.jpg?shrink=330:*&_v=20220512152359,PC케이스(ATX),미들타워,파워미포함,표준-ATX,22,,2,2,7.0,,1.0,1,,스윙도어,강화유리,120mm LED x1,,,,3,210.0,483.0,394.0,340.0,160.0,170.0,3.0,280.0,360.0,120.0,,0,RGB,202202,
JONSPLUS i100 Pro 강화유리 (SILVER),,https://prod.danawa.com/info/?pcode=13240118&cate=112775,JONSPLUS,13240118,//img.danawa.com/prod_img/500000/118/240/img/13240118_1.jpg?shrink=330:*&_v=20210311102207,미니ITX,미니ITX(리틀밸리),파워미포함,표준-ATX,0,,1,1,2.0,,,,,,강화유리,,,,,0,194.0,307.0,435.0,345.0,166.0,150.0,,360.0,,,,0,,202101,
DAVEN D10 강화유리 (블랙),,https://prod.danawa.com/info/?pcode=17093102&cate=112775,DAVEN,17093102,//img.danawa.com/prod_img/500000/102/093/img/17093102_1.jpg?shrink=330:*&_v=20220525160200,PC케이스(ATX),미니타워,파워미포함,표준-ATX,20,,2,1,4.0,,1.0,1,,스윙도어,강화유리,120mm LED x1,,,,3,210.0,420.0,382.0,330.0,160.0,240.0,3.0,280.0,360.0,120.0,,0,RGB,202205,
Antec P82 Flow,75200.0,https://prod.danawa.com/info/?pcode=10737339&cate=112775,Antec,10737339,//img.danawa.com/prod_img/500000/339/737/img/10737339_1.jpg?shrink=330:*&_v=20220429165728,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,,2,2,7.0,,4.0,,,,,140mm x1,140mm x3,,,2,215.0,480.0,454.0,370.0,178.0,220.0,3.0,,360.0,140.0,,0,,202003,
마이크로닉스 Bohemian E-Space7 강화유리,107510.0,https://prod.danawa.com/info/?pcode=6100007&cate=112775,마이크로닉스,6100007,//img.danawa.com/prod_img/500000/007/100/img/6100007_1.jpg?shrink=330:*&_v=20190404142627,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,,2,6,7.0,,3.0,3,,,강화유리,120mm LED,120mm LED,120mm LED,,3,210.0,513.0,470.0,430.0,175.0,,3.0,360.0,240.0,,,0,,201804,
RAIJINTEK PAEAN M,99000.0,https://prod.danawa.com/info/?pcode=5718598&cate=112775,RAIJINTEK,5718598,//img.danawa.com/prod_img/500000/598/718/img/5718598_1.jpg?shrink=330:*&_v=20190612120010,PC케이스(M-ATX),미니타워,파워미포함,표준-ATX,36,,1,3,5.0,,,,,,강화유리,,,,,3,255.0,360.0,445.0,430.0,140.0,,2.0,,280.0,,,0,,201712,
3RSYS L1100,95000.0,https://prod.danawa.com/info/?pcode=5154325&cate=112775,3RSYS,5154325,//img.danawa.com/prod_img/500000/325/154/img/5154325_1.jpg?shrink=330:*&_v=20230525171757,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,,2,5,,,3.0,,,,,120mm,140mm x 2,,,3,230.0,475.0,471.0,380.0,172.0,190.0,3.0,,360.0,,,0,,201705,
BRAVOTEC GUARDIAN 1140M 타이탄 글래스 (화이트),306000.0,https://prod.danawa.com/info/?pcode=10342359&cate=112775,BRAVOTEC,10342359,//img.danawa.com/prod_img/500000/359/342/img/10342359_1.jpg?shrink=330:*&_v=20220610165212,PC케이스(ATX),빅타워,파워미포함,표준-ATX,167,,3,2,10.0,,4.0,4,,,,140mm LED x1,140mm LED x3,,,3,240.0,521.0,515.0,455.0,178.0,270.0,3.0,360.0,360.0,140.0,,0,RGB,202001,
마이크로닉스 Master Z200 강화유리,109407.0,https://prod.danawa.com/info/?pcode=6517695&cate=112775,마이크로닉스,6517695,//img.danawa.com/prod_img/500000/695/517/img/6517695_1.jpg?shrink=330:*&_v=20190403163639,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,,2,4,7.0,,3.0,3,,,강화유리,120mm LED,120mm,120mm LED x2,,3,223.0,478.0,458.0,370.0,158.0,,2.0,280.0,280.0,,,0,화이트,201810,
CORSAIR iCUE 220T RGB Airflow (BLACK),,https://prod.danawa.com/info/?pcode=9256434&cate=112775,CORSAIR,9256434,//img.danawa.com/prod_img/500000/434/256/img/9256434_1.jpg?shrink=330:*&_v=20190919114256,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,,2,4,7.0,,3.0,3,,,강화유리,,120mm LED x3,,,0,210.0,450.0,395.0,300.0,,180.0,,,,,,0,RGB,201908,
앱코 NCORE 오라클 강화유리 스펙트럼 CORONA,101388.0,https://prod.danawa.com/info/?pcode=6553286&cate=112775,앱코 NCORE,6553286,//img.danawa.com/prod_img/500000/286/553/img/6553286_1.jpg?shrink=330:*&_v=20190618161338,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,,2,3,7.0,,4.0,4,,,강화유리,120mm LED x1,120mm LED x3,,,3,200.0,445.0,394.0,350.0,162.0,,3.0,120.0,360.0,120.0,,0,,201810,
DAVEN DMAX 아크릴 (블랙),61000.0,https://prod.danawa.com/info/?pcode=13912175&cate=112775,DAVEN,13912175,//img.danawa.com/prod_img/500000/175/912/img/13912175_1.jpg?shrink=330:*&_v=20220512152713,PC케이스(ATX),미들타워,파워미포함,표준-ATX,38,,2,2,7.0,,6.0,4,,,아크릴,120mm LED x1,120mm LED x3,120mm x2,통풍구,3,205.0,456.0,371.0,310.0,160.0,158.0,,,360.0,120.0,,0,RGB,202104,
darkFlash DLN25 SILENT,96900.0,https://prod.danawa.com/info/?pcode=11202177&cate=112775,darkFlash,11202177,//img.danawa.com/prod_img/500000/177/202/img/11202177_1.jpg?shrink=330:*&_v=20220513123528,PC케이스(ATX),미들타워,파워미포함,표준-ATX,39,,2,2,7.0,,3.0,,,,,120mm x1,120mm x2,,,2,210.0,472.0,480.0,450.0,160.0,300.0,2.0,,280.0,120.0,,0,,202004,
NZXT H710 (Matte Black),840000.0,https://prod.danawa.com/info/?pcode=9234567&cate=112775,NZXT,9234567,//img.danawa.com/prod_img/500000/567/234/img/9234567_1.jpg?shrink=330:*&_v=20201012163932,PC케이스(ATX),미들타워,파워미포함,표준-ATX,39,,4,5,7.0,,4.0,,,,강화유리,140mm x1,120mm x3,,,10,230.0,516.0,494.0,413.0,185.0,200.0,3.0,360.0,360.0,120.0,,0,,201908,
